(7, 44),0
(7, 45),0
(7, 46),0
(7, 47),0
(7, 48),0
(7, 49),3125
(7, 50),17146
(7, 51),3542
(7, 52),0
(7, 53),0
(7, 54),20433
(7, 55),0
(7, 56),0
(7, 57),0
(7, 58),0
(7, 59),0
(7, 60),0
(7, 61),0
(7, 62),0
(7, 63),0
(7, 64),0
(7, 65),0
(7, 66),0
(7, 67),124225
(7, 68),0
(7, 69),3008
(7, 70),8428
(7, 71),4471
(7, 72),91756
(7, 73),49189
(7, 74),191927
(7, 75),0
(7, 76),176607
(7, 77),1573
(7, 78),0
(7, 79),53031
(7, 80),0
(7, 81),0
(7, 82),0
(7, 83),0
(7, 84),0
(7, 85),0
(7, 86),0
(7, 87),0
(7, 88),0
(7, 89),0
(7, 90),0
(7, 91),0
(7, 92),2890
(7, 93),0
(7, 94),0
(7, 95),0
(7, 96),0
(7, 97),0
(7, 98),0
(7, 99),0
(7, 100),0
(8, 1),0
(8, 2),0
(8, 3),0
(8, 4),0
(8, 5),313
(8, 6),0
(8, 7),0
(8, 8),0
(8, 9),85673
(8, 10),74674
(8, 11),389074
(8, 12),0
(8, 13),0
(8, 14),0
(8, 15),0
(8, 16),0
(8, 17),633397
(8, 18),348
(8, 19),0
(8, 20),0
(8, 21),9826
(8, 22),0
(8, 23),2425
(8, 24),0
(8, 25),0
(8, 26),0
(8, 27),3304
(8, 28),0
(8, 29),0
(8, 30),0
(8, 31),0
(8, 32),0
(8, 33),0
(8, 34),0
(8, 35),12081
(8, 36),384249
(8, 37),5673
(8, 38),266728
(8, 39),1451
(8, 40),0
(8, 41),0
(8, 42),0
(8, 43),0
(8, 44),0
(8, 45),0
(8, 46),0
(8, 47),0
(8, 48),301740
(8, 49),332083
(8, 50),0
(8, 51),516
(8, 52),57959
(8, 53),1928
(8, 54),223998
(8, 55),310911
(8, 56),0
(8, 57),0
(8, 58),0
(8, 59),4534
(8, 60),483
(8, 61),0
(8, 62),0
(8, 63),0
(8, 64),0
(8, 65),0
(8, 66),5435
(8, 67),60828
(8, 68),51361
(8, 69),0
(8, 70),0
(8, 71),49693
(8, 72),0
(8, 73),0
(8, 74),101791
(8, 75),378645
(8, 76),409090
(8, 77),238892
(8, 78),202217
(8, 79),56925
(8, 80),197412
(8, 81),33586
(8, 82),363990
(8, 83),13649
(8, 84),0
(8, 85),0
(8, 86),162050
(8, 87),0
(8, 88),0
(8, 89),0
(8, 90),0
(8, 91),0
(8, 92),0
(8, 93),19570
(8, 94),0
(8, 95),0
(8, 96),0
(8, 97),0
(8, 98),0
(8, 99),9160
(8, 100),0
(9, 1),0
(9, 2),0
(9, 3),0
(9, 4),0
(9, 5),0
(9, 6),0
(9, 7),4782
(9, 8),0
(9, 9),125232
(9, 10),12612
(9, 11),0
(9, 12),474
(9, 13),40094
(9, 14),46654
(9, 15),5105
(9, 16),2415
(9, 17),0
(9, 18),0
(9, 19),0
(9, 20),5142
(9, 21),656525
(9, 22),0
(9, 23),169
(9, 24),0
(9, 25),0
(9, 26),0
(9, 27),0
(9, 28),0
(9, 29),0
(9, 30),0
(9, 31),0
(9, 32),0
(9, 33),0
(9, 34),0
(9, 35),36598
(9, 36),111436
(9, 37),0
(9, 38),1582
(9, 39),1392
(9, 40),0
(9, 41),0
(9, 42),0
(9, 43),0
(9, 44),0
(9, 45),0
(9, 46),73313
(9, 47),2287
(9, 48),168030
(9, 49),430129
(9, 50),8237
(9, 51),11720
(9, 52),0
(9, 53),0
(9, 54),301
(9, 55),10052
(9, 56),0
(9, 57),8033
(9, 58),442
(9, 59),71523
(9, 60),0
(9, 61),0
(9, 62),0
(9, 63),0
(9, 64),0
(9, 65),0
(9, 66),0
(9, 67),102962
(9, 68),31075
(9, 69),0
(9, 70),747
(9, 71),12846
(9, 72),1462
(9, 73),23911
(9, 74),1197813
(9, 75),464949
(9, 76),0
(9, 77),49413
(9, 78),398050
(9, 79),36337
(9, 80),614977
(9, 81),159104
(9, 82),151695
(9, 83),927603
(9, 84),284
(9, 85),0
(9, 86),338702
(9, 87),0
(9, 88),265788
(9, 89),7913
(9, 90),0
(9, 91),0
(9, 92),36
(9, 93),18439
(9, 94),0
(9, 95),0
(9, 96),6174
(9, 97),0
(9, 98),0
(9, 99),0
(9, 100),0
(10, 1),0
(10, 2),0
(10, 3),0
(10, 4),0
(10, 5),0
(10, 6),0
(10, 7),0
(10, 8),0
(10, 9),564
(10, 10),68364
(10, 11),551906
(10, 12),533592
(10, 13),301405
(10, 14),2950
(10, 15),0
(10, 16),17226
(10, 17),418769
(10, 18),0
(10, 19),159980
(10, 20),0
(10, 21),0
(10, 22),0
(10, 23),132492
(10, 24),55918
(10, 25),0
(10, 26),0
(10, 27),0
(10, 28),0
(10, 29),0
(10, 30),0
(10, 31),0
(10, 32),0
(10, 33),0
(10, 34),0
(10, 35),0
(10, 36),0
(10, 37),0
(10, 38),0
(10, 39),59396
(10, 40),0
(10, 41),0
(10, 42),0
(10, 43),0
(10, 44),0
(10, 45),0
(10, 46),349611
(10, 47),244030
(10, 48),3008
(10, 49),0
(10, 50),14356
(10, 51),6927
(10, 52),68060
(10, 53),109027
(10, 54),0
(10, 55),13053
(10, 56),0
(10, 57),0
(10, 58),4206
(10, 59),21960
(10, 60),0
(10, 61),0
(10, 62),0
(10, 63),0
(10, 64),0
(10, 65),0
(10, 66),86294
(10, 67),4514
(10, 68),17448
(10, 69),100975
(10, 70),0
(10, 71),0
(10, 72),2211
(10, 73),29896
(10, 74),406906
(10, 75),200823
(10, 76),821
(10, 77),58159
(10, 78),234181
(10, 79),579592
(10, 80),0
(10, 81),0
(10, 82),14271
(10, 83),330918
(10, 84),0
(10, 85),12680
(10, 86),0
(10, 87),3352
(10, 88),1014
(10, 89),219912
(10, 90),0
(10, 91),0
(10, 92),0
(10, 93),3602
(10, 94),0
(10, 95),0
(10, 96),0
(10, 97),0
(10, 98),0
(10, 99),0
(10, 100),0
(11, 1),0
(11, 2),0
(11, 3),0
(11, 4),0
(11, 5),0
(11, 6),0
(11, 7),0
(11, 8),0
(11, 9),0
(11, 10),0
(11, 11),125105
(11, 12),24551
(11, 13),0
(11, 14),308556
(11, 15),59334
(11, 16),66980
(11, 17),1206
(11, 18),27888
(11, 19),3925
(11, 20),2308
(11, 21),480109
(11, 22),0
(11, 23),0
(11, 24),0
(11, 25),0
(11, 26),0
(11, 27),0
(11, 28),0
(11, 29),0
(11, 30),0
(11, 31),0
(11, 32),0
(11, 33),0
(11, 34),0
(11, 35),1822
(11, 36),0
(11, 37),0
(11, 38),3053
(11, 39),431410
(11, 40),0
(11, 41),0
(11, 42),0
(11, 43),0
(11, 44),116230
(11, 45),0
(11, 46),10852
(11, 47),64926
(11, 48),0
(11, 49),0
(11, 50),2146
(11, 51),17464
(11, 52),7394
(11, 53),2795
(11, 54),76
(11, 55),0
(11, 56),0
(11, 57),0
(11, 58),0
(11, 59),0
(11, 60),0
(11, 61),0
(11, 62),0
(11, 63),0
(11, 64),0
(11, 65),994616
(11, 66),1289
(11, 67),3895
(11, 68),1535
(11, 69),0
(11, 70),76464
(11, 71),374847
(11, 72),12799
(11, 73),19792
(11, 74),486747
(11, 75),404719
(11, 76),48002
(11, 77),72512
(11, 78),909185
(11, 79),150543
(11, 80),0
(11, 81),0
(11, 82),27904
(11, 83),6263
(11, 84),0
(11, 85),256112
(11, 86),0
(11, 87),926
(11, 88),19113
(11, 89),37651
(11, 90),0
(11, 91),0
(11, 92),0
(11, 93),0
(11, 94),0
(11, 95),0
(11, 96),0
(11, 97),11148
(11, 98),0
(11, 99),0
(11, 100),0
(12, 1),0
(12, 2),0
(12, 3),0
(12, 4),0
(12, 5),0
(12, 6),0
(12, 7),0
(12, 8),0
(12, 9),0
(12, 10),0
(12, 11),0
(12, 12),0
(12, 13),0
(12, 14),0
(12, 15),0
(12, 16),0
(12, 17),0
(12, 18),24335
(12, 19),640514
(12, 20),0
(12, 21),0
(12, 22),427310
(12, 23),0
(12, 24),0
(12, 25),0
(12, 26),0
(12, 27),0
(12, 28),0
(12, 29),0
(12, 30),0
(12, 31),0
(12, 32),0
(12, 33),0
(12, 34),4884
(12, 35),0
(12, 36),0
(12, 37),0
(12, 38),4008
(12, 39),38782
(12, 40),17778
(12, 41),0
(12, 42),53256
(12, 43),349285
(12, 44),0
(12, 45),0
(12, 46),7674
(12, 47),85042
(12, 48),210178
(12, 49),921
(12, 50),0
(12, 51),8976
(12, 52),83914
(12, 53),33119
(12, 54),3960
(12, 55),0
(12, 56),0
(12, 57),0
(12, 58),0
(12, 59),0
(12, 60),0
(12, 61),0
(12, 62),0
(12, 63),0
(12, 64),0
(12, 65),27347
(12, 66),3992
(12, 67),307772
(12, 68),354635
(12, 69),749
(12, 70),305983
(12, 71),1902742
(12, 72),25612
(12, 73),110429
(12, 74),318021
(12, 75),159174
(12, 76),859037
(12, 77),11836
(12, 78),262241
(12, 79),559054
(12, 80),12
(12, 81),0
(12, 82),0
(12, 83),13473
(12, 84),56964
(12, 85),54343
(12, 86),1243
(12, 87),0
(12, 88),1581
(12, 89),27523
(12, 90),0
(12, 91),0
(12, 92),606266
(12, 93),137457
(12, 94),33723
(12, 95),8153
(12, 96),0
(12, 97),0
(12, 98),0
(12, 99),0
(12, 100),0
(13, 1),0
(13, 2),0
(13, 3),0
(13, 4),0
(13, 5),0
(13, 6),0
(13, 7),0
(13, 8),0
(13, 9),0
(13, 10),0
(13, 11),0
(13, 12),0
(13, 13),0
(13, 14),0
(13, 15),0
(13, 16),4286
(13, 17),0
(13, 18),930071
(13, 19),701805
(13, 20),0
(13, 21),0
(13, 22),0
(13, 23),2294
(13, 24),16797
(13, 25),0
(13, 26),214919
(13, 27),0
(13, 28),0
(13, 29),0
(13, 30),0
(13, 31),0
(13, 32),0
(13, 33),0
(13, 34),13476
(13, 35),11288
(13, 36),601
(13, 37),3728
(13, 38),5
(13, 39),20906
(13, 40),12774
(13, 41),0
(13, 42),6062
(13, 43),0
(13, 44),209
(13, 45),0
(13, 46),73898
(13, 47),0
(13, 48),288342
(13, 49),592599
(13, 50),701770
(13, 51),176807
(13, 52),105719
(13, 53),6979
(13, 54),0
(13, 55),621
(13, 56),0
(13, 57),0
(13, 58),0
(13, 59),0
(13, 60),0
(13, 61),0
(13, 62),5754
(13, 63),0
(13, 64),167240
(13, 65),368941
(13, 66),0
(13, 67),229760
(13, 68),424773
(13, 69),0
(13, 70),2465
(13, 71),8724
(13, 72),50798
(13, 73),403986
(13, 74),1449439
(13, 75),825204
(13, 76),933372
(13, 77),402739
(13, 78),996518
(13, 79),236301
(13, 80),110315
(13, 81),9346
(13, 82),0
(13, 83),15308
(13, 84),2772
(13, 85),96985
(13, 86),444751
(13, 87),751898
(13, 88),9694
(13, 89),241188
(13, 90),0
(13, 91),0
(13, 92),45949
(13, 93),0
(13, 94),0
(13, 95),0
(13, 96),0
(13, 97),0
(13, 98),0
(13, 99),0
(13, 100),0
(14, 1),0
(14, 2),0
(14, 3),0
(14, 4),0
(14, 5),0
(14, 6),0
(14, 7),0
(14, 8),0
(14, 9),0
(14, 10),0
(14, 11),0
(14, 12),0
(14, 13),0
(14, 14),0
(14, 15),0
(14, 16),0
(14, 17),0
(14, 18),0
(14, 19),380541
(14, 20),0
(14, 21),0
(14, 22),0
(14, 23),0
(14, 24),614997
(14, 25),102746
(14, 26),0
(14, 27),0
(14, 28),0
(14, 29),0
(14, 30),0
(14, 31),0
(14, 32),0
(14, 33),0
(14, 34),0
(14, 35),0
(14, 36),0
(14, 37),255496
(14, 38),6569
(14, 39),0
(14, 40),12050
(14, 41),0
(14, 42),0
(14, 43),0
(14, 44),0
(14, 45),2446
(14, 46),6674
(14, 47),0
(14, 48),94432
(14, 49),47746
(14, 50),924406
(14, 51),231784
(14, 52),0
(14, 53),0
(14, 54),0
(14, 55),0
(14, 56),0
(14, 57),0
(14, 58),0
(14, 59),0
(14, 60),0
(14, 61),0
(14, 62),0
(14, 63),0
(14, 64),31647
(14, 65),8518
(14, 66),0
(14, 67),36993
(14, 68),1310646
(14, 69),0
(14, 70),0
(14, 71),86212
(14, 72),3392
(14, 73),188912
(14, 74),168120
(14, 75),597613
(14, 76),108197
(14, 77),274131
(14, 78),447359
(14, 79),84684
(14, 80),95227
(14, 81),29745
(14, 82),119
(14, 83),40842
(14, 84),251260
(14, 85),0
(14, 86),63370
(14, 87),11586
(14, 88),924
(14, 89),171261
(14, 90),4172
(14, 91),0
(14, 92),0
(14, 93),0
(14, 94),0
(14, 95),0
(14, 96),0
(14, 97),0
(14, 98),2526
(14, 99),0
(14, 100),0
(15, 1),0
(15, 2),185380
(15, 3),2596
(15, 4),74
(15, 5),0
(15, 6),0
(15, 7),0
(15, 8),0
(15, 9),0
(15, 10),0
(15, 11),0
(15, 12),0
(15, 13),0
(15, 14),0
(15, 15),0
(15, 16),0
(15, 17),0
(15, 18),0
(15, 19),0
(15, 20),0
(15, 21),0
(15, 22),126891
(15, 23),3006
(15, 24),963550
(15, 25),293772
(15, 26),0
(15, 27),0
(15, 28),0
(15, 29),0
(15, 30),0
(15, 31),0
(15, 32),0
(15, 33),2411
(15, 34),0
(15, 35),0
(15, 36),71355
(15, 37),28412
(15, 38),0
(15, 39),0
(15, 40),0
(15, 41),0
(15, 42),0
(15, 43),0
(15, 44),0
(15, 45),1126
(15, 46),56271
(15, 47),210194
(15, 48),14200
(15, 49),477613
(15, 50),0
(15, 51),0
(15, 52),0
(15, 53),0
(15, 54),0
(15, 55),0
(15, 56),806
(15, 57),0
(15, 58),0
(15, 59),0
(15, 60),0
(15, 61),0
(15, 62),0
(15, 63),0
(15, 64),1691
(15, 65),0
(15, 66),0
(15, 67),9504
(15, 68),83759
(15, 69),0
(15, 70),0
(15, 71),3411
(15, 72),778187
(15, 73),73953
(15, 74),0
(15, 75),15526
(15, 76),487694
(15, 77),618977
(15, 78),694573
(15, 79),1048252
(15, 80),275325
(15, 81),94175
(15, 82),32651
(15, 83),49829
(15, 84),30268
(15, 85),0
(15, 86),0
(15, 87),10001
(15, 88),375013
(15, 89),827654
(15, 90),0
(15, 91),0
(15, 92),0
(15, 93),0
(15, 94),0
(15, 95),0
(15, 96),0
(15, 97),0
(15, 98),0
(15, 99),0
(15, 100),0
(16, 1),0
(16, 2),0
(16, 3),0
(16, 4),0
(16, 5),0
(16, 6),34864
(16, 7),16724
(16, 8),0
(16, 9),0
(16, 10),0
(16, 11),0
(16, 12),0
(16, 13),0
(16, 14),0
(16, 15),0
(16, 16),0
(16, 17),0
(16, 18),0
(16, 19),0
(16, 20),0
(16, 21),0
(16, 22),0
(16, 23),0
(16, 24),0
(16, 25),4468
(16, 26),0
(16, 27),0
(16, 28),0
(16, 29),18007
(16, 30),0
(16, 31),0
(16, 32),10954
(16, 33),0
(16, 34),0
(16, 35),1290
(16, 36),460540
(16, 37),545368
(16, 38),826380
(16, 39),15688
(16, 40),74112
(16, 41),26664
(16, 42),0
(16, 43),4525
(16, 44),6027
(16, 45),8281
(16, 46),3534
(16, 47),3424
(16, 48),456145
(16, 49),992002
(16, 50),17768
(16, 51),604
(16, 52),0
(16, 53),0
(16, 54),0
(16, 55),0
(16, 56),34706
(16, 57),0
(16, 58),0
(16, 59),0
(16, 60),0
(16, 61),0
(16, 62),0
(16, 63),0
(16, 64),601
(16, 65),3462
(16, 66),203620
(16, 67),214928
(16, 68),16775
(16, 69),0
(16, 70),0
(16, 71),0
(16, 72),794408
(16, 73),143181
(16, 74),34843
(16, 75),1488983
(16, 76),782724
(16, 77),69002
(16, 78),42754
(16, 79),41
(16, 80),20414
(16, 81),325080
(16, 82),164237
(16, 83),154567
(16, 84),58268
(16, 85),0
(16, 86),0
(16, 87),153575
(16, 88),207559
(16, 89),390455
(16, 90),0
(16, 91),0
(16, 92),0
(16, 93),0
(16, 94),0
(16, 95),912
(16, 96),0
(16, 97),0
(16, 98),0
(16, 99),0
(16, 100),0
(17, 1),0
(17, 2),28929
(17, 3),0
(17, 4),0
(17, 5),0
(17, 6),0
(17, 7),0
(17, 8),0
(17, 9),0
(17, 10),0
(17, 11),0
(17, 12),0
(17, 13),0
(17, 14),0
(17, 15),0
(17, 16),0
(17, 17),0
(17, 18),0
(17, 19),244260
(17, 20),41195
(17, 21),0
(17, 22),1476
(17, 23),350
(17, 24),539186
(17, 25),0
(17, 26),0
(17, 27),0
(17, 28),2350
(17, 29),10416
(17, 30),0
(17, 31),0
(17, 32),0
(17, 33),0
(17, 34),0
(17, 35),0
(17, 36),131674
(17, 37),225406
(17, 38),391313
(17, 39),719538
(17, 40),194
(17, 41),1288
(17, 42),271054
(17, 43),303736
(17, 44),175781
(17, 45),0
(17, 46),0
(17, 47),0
(17, 48),148
(17, 49),48634
(17, 50),39483
(17, 51),0
(17, 52),0
(17, 53),0
(17, 54),0
(17, 55),0
(17, 56),3662
(17, 57),607725
(17, 58),325402
(17, 59),0
(17, 60),0
(17, 61),0
(17, 62),0
(17, 63),0
(17, 64),0
(17, 65),0
(17, 66),234675
(17, 67),122809
(17, 68),15563
(17, 69),0
(17, 70),0
(17, 71),0
(17, 72),0
(17, 73),381898
(17, 74),4393
(17, 75),208893
(17, 76),60242
(17, 77),2121
(17, 78),16981
